1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:20 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:20 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:39 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:39 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:45 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:45 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:51 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:51 2021
1,0,0.00,inf,0.0,0,Wed Apr 28 19:48:57 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:48:57 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:49:03 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:49:03 2021
1,0,0.00,inf,0.0,0,Wed Apr 28 19:49:09 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:49:09 2021
1,0,0.00,inf,0.0,0,Wed Apr 28 19:49:15 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:49:15 2021
1,0,0.00,inf,0.0,0,Wed Apr 28 19:49:21 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:49:21 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:49:27 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 19:49:27 2021
1,803,0.65,4099.63,74.8,0,Wed Apr 28 20:07:32 2021
1,912,0.73,3490.13,94.1,0,Wed Apr 28 20:07:32 2021
1,741,0.60,4526.32,64.9,0,Wed Apr 28 20:07:44 2021
1,912,0.73,3490.13,94.1,0,Wed Apr 28 20:07:44 2021
1,882,0.71,3642.86,88.5,0,Wed Apr 28 20:07:50 2021
1,689,0.56,4943.40,57.3,0,Wed Apr 28 20:07:50 2021
1,756,0.61,4416.67,67.2,0,Wed Apr 28 20:07:56 2021
1,907,0.73,3514.88,93.1,0,Wed Apr 28 20:07:56 2021
1,880,0.71,3653.41,88.1,0,Wed Apr 28 20:08:02 2021
1,713,0.57,4743.34,60.7,0,Wed Apr 28 20:08:02 2021
1,723,0.58,4663.90,62.2,0,Wed Apr 28 20:08:08 2021
1,895,0.72,3575.42,90.9,0,Wed Apr 28 20:08:08 2021
1,811,0.65,4049.32,76.1,0,Wed Apr 28 20:08:21 2021
1,1036,0.83,2952.70,119.4,0,Wed Apr 28 20:08:21 2021
1,909,0.73,3504.95,93.5,0,Wed Apr 28 20:08:27 2021
1,775,0.62,4283.87,70.2,1,Wed Apr 28 20:08:27 2021
1,934,0.75,3384.37,98.3,0,Wed Apr 28 20:08:39 2021
1,816,0.66,4018.38,76.9,0,Wed Apr 28 20:08:39 2021
1,1014,0.82,3038.46,114.6,0,Wed Apr 28 20:08:45 2021
1,958,0.77,3274.53,103.0,1,Wed Apr 28 20:08:45 2021
1,1019,0.82,3018.65,115.7,0,Wed Apr 28 20:08:51 2021
1,1005,0.81,3074.63,112.7,0,Wed Apr 28 20:08:51 2021
1,950,0.77,3310.53,101.4,1,Wed Apr 28 20:08:57 2021
1,849,0.68,3823.32,82.6,0,Wed Apr 28 20:08:57 2021
1,964,0.78,3247.93,104.2,0,Wed Apr 28 20:09:03 2021
1,1117,0.90,2666.07,138.1,1,Wed Apr 28 20:09:03 2021
1,992,0.80,3128.02,109.9,0,Wed Apr 28 20:09:09 2021
1,839,0.68,3880.81,80.8,0,Wed Apr 28 20:09:09 2021
1,997,0.80,3107.32,111.0,0,Wed Apr 28 20:09:15 2021
1,826,0.67,3957.63,78.6,0,Wed Apr 28 20:09:15 2021
1,880,0.71,3653.41,88.1,0,Wed Apr 28 20:09:22 2021
1,1009,0.81,3058.47,113.5,0,Wed Apr 28 20:09:22 2021
1,817,0.66,4012.24,77.1,0,Wed Apr 28 20:09:28 2021
1,0,0.00,inf,0.0,0,Wed Apr 28 20:09:28 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:09:40 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:09:40 2021
1,0,0.00,inf,0.0,0,Wed Apr 28 20:09:46 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:09:46 2021
1,0,0.00,inf,0.0,0,Wed Apr 28 20:09:52 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:09:52 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:09:58 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:09:58 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:10:10 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:10:10 2021
1,0,0.00,inf,0.0,0,Wed Apr 28 20:10:16 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:10:16 2021
1,0,0.00,inf,0.0,1,Wed Apr 28 20:10:22 2021
1,815,0.66,4024.54,76.8,1,Wed Apr 28 20:10:22 2021
1,830,0.67,3933.73,79.3,1,Wed Apr 28 20:10:29 2021
1,989,0.80,3140.55,109.3,0,Wed Apr 28 20:10:29 2021
1,839,0.68,3880.81,80.8,0,Wed Apr 28 20:10:35 2021
1,817,0.66,4012.24,77.1,1,Wed Apr 28 20:10:35 2021
1,982,0.79,3170.06,107.9,0,Wed Apr 28 20:10:41 2021
1,830,0.67,3933.73,79.3,0,Wed Apr 28 20:10:41 2021
1,895,0.72,3575.42,90.9,1,Wed Apr 28 20:10:53 2021
1,944,0.76,3337.92,100.2,0,Wed Apr 28 20:10:53 2021
1,894,0.72,3580.54,90.7,0,Wed Apr 28 20:10:59 2021
1,977,0.79,3191.40,106.8,0,Wed Apr 28 20:10:59 2021
1,914,0.74,3480.31,94.4,0,Wed Apr 28 20:11:05 2021
1,997,0.80,3107.32,111.0,0,Wed Apr 28 20:11:05 2021
1,770,0.62,4318.18,69.4,0,Wed Apr 28 20:11:11 2021
1,761,0.61,4381.08,68.0,0,Wed Apr 28 20:11:11 2021
1,928,0.75,3412.72,97.1,0,Wed Apr 28 20:11:17 2021
1,975,0.79,3200.00,106.4,0,Wed Apr 28 20:11:17 2021
1,838,0.68,3886.63,80.7,0,Wed Apr 28 20:11:23 2021
1,771,0.62,4311.28,69.6,0,Wed Apr 28 20:11:23 2021
1,979,0.79,3182.84,107.3,0,Wed Apr 28 20:11:30 2021
1,934,0.75,3384.37,98.3,0,Wed Apr 28 20:11:30 2021
1,976,0.79,3195.70,106.6,0,Wed Apr 28 20:11:36 2021
1,901,0.73,3544.95,92.0,1,Wed Apr 28 20:11:36 2021
1,1002,0.81,3086.83,112.0,0,Wed Apr 28 20:11:42 2021
1,819,0.66,4000.00,77.4,0,Wed Apr 28 20:11:42 2021
1,977,0.79,3191.40,106.8,1,Wed Apr 28 20:11:48 2021
1,834,0.67,3910.07,80.0,0,Wed Apr 28 20:11:48 2021
1,852,0.69,3806.34,83.1,0,Wed Apr 28 20:11:54 2021
1,816,0.66,4018.38,76.9,0,Wed Apr 28 20:11:54 2021
1,914,0.74,3480.31,94.4,0,Wed Apr 28 20:12:00 2021
1,967,0.78,3234.75,104.8,0,Wed Apr 28 20:12:00 2021
1,819,0.66,4000.00,77.4,0,Wed Apr 28 20:12:06 2021
1,749,0.60,4467.29,66.1,0,Wed Apr 28 20:12:06 2021
1,878,0.71,3664.01,87.8,0,Wed Apr 28 20:12:18 2021
1,765,0.62,4352.94,68.6,0,Wed Apr 28 20:12:18 2021
1,926,0.75,3422.25,96.7,0,Wed Apr 28 20:12:24 2021
1,741,0.60,4526.32,64.9,0,Wed Apr 28 20:12:24 2021
1,1007,2.49,3066.53,129.4,0,Wed Apr 28 22:15:46 2021
1,1041,2.46,2933.72,137.6,0,Wed Apr 28 22:15:52 2021
1,895,2.58,3575.42,104.3,0,Wed Apr 28 22:15:52 2021
1,1051,2.45,2896.29,140.1,0,Wed Apr 28 22:15:59 2021
1,823,2.64,3975.70,89.9,0,Wed Apr 28 22:15:59 2021
1,807,2.65,4074.35,86.9,0,Wed Apr 28 22:16:05 2021
1,998,2.50,3103.21,127.2,0,Wed Apr 28 22:16:05 2021
1,854,2.61,3795.08,96.0,0,Wed Apr 28 22:16:11 2021
1,787,2.67,4203.30,83.2,0,Wed Apr 28 22:16:11 2021
1,1040,2.46,2937.50,137.4,0,Wed Apr 28 22:16:17 2021
1,1047,2.46,2911.17,139.1,0,Wed Apr 28 22:16:17 2021
1,1046,2.46,2914.91,138.9,0,Wed Apr 28 22:16:23 2021
1,917,2.56,3465.65,109.0,0,Wed Apr 28 22:16:23 2021
1,930,2.55,3403.23,111.8,0,Wed Apr 28 22:16:29 2021
1,880,2.59,3653.41,101.2,0,Wed Apr 28 22:16:29 2021
1,944,2.54,3337.92,114.9,0,Wed Apr 28 22:16:41 2021
1,1018,2.48,3022.59,132.0,0,Wed Apr 28 22:16:41 2021
1,827,2.63,3951.63,90.7,0,Wed Apr 28 22:16:59 2021
1,974,2.52,3204.31,121.6,0,Wed Apr 28 22:16:59 2021
1,949,2.54,3315.07,116.0,0,Wed Apr 28 22:17:05 2021
1,923,2.56,3436.62,110.3,0,Wed Apr 28 22:17:05 2021
1,792,2.66,4170.45,84.1,0,Wed Apr 28 22:17:11 2021
1,898,2.58,3560.13,105.0,0,Wed Apr 28 22:17:11 2021
1,976,2.51,3195.70,122.1,0,Wed Apr 28 22:17:17 2021
1,919,2.56,3455.93,109.4,0,Wed Apr 28 22:17:17 2021
1,807,2.65,4074.35,86.9,0,Wed Apr 28 22:17:23 2021
1,1006,2.49,3070.58,129.1,0,Wed Apr 28 22:17:23 2021
1,1006,2.49,3070.58,129.1,0,Wed Apr 28 22:17:29 2021
1,881,2.59,3648.13,101.4,0,Wed Apr 28 22:17:29 2021
1,831,2.63,3927.80,91.5,0,Wed Apr 28 22:17:35 2021
1,1056,2.45,2877.84,141.4,0,Wed Apr 28 22:17:35 2021
1,978,2.51,3187.12,122.6,0,Wed Apr 28 22:17:41 2021
1,1009,2.49,3058.47,129.8,0,Wed Apr 28 22:17:41 2021
1,1035,2.47,2956.52,136.1,0,Wed Apr 28 22:17:47 2021
1,976,2.51,3195.70,122.1,0,Wed Apr 28 22:17:47 2021
1,977,2.51,3191.40,122.3,0,Wed Apr 28 22:17:53 2021
1,1004,2.49,3078.69,128.6,0,Wed Apr 28 22:17:53 2021
1,993,2.50,3123.87,126.0,0,Wed Apr 28 22:18:00 2021
1,797,2.66,4138.02,85.0,0,Wed Apr 28 22:18:00 2021
1,792,2.66,4170.45,84.1,0,Wed Apr 28 22:18:06 2021
1,1045,2.46,2918.66,138.6,0,Wed Apr 28 22:18:06 2021
1,807,2.65,4074.35,86.9,0,Wed Apr 28 22:18:12 2021
1,843,2.62,3857.65,93.8,0,Wed Apr 28 22:18:12 2021
1,1014,2.48,3038.46,131.0,0,Wed Apr 28 22:18:18 2021
1,814,2.64,4030.71,88.2,0,Wed Apr 28 22:18:18 2021
1,930,2.55,3403.23,111.8,0,Wed Apr 28 22:18:24 2021
1,983,2.51,3165.82,123.7,0,Wed Apr 28 22:18:24 2021
1,871,2.60,3701.49,99.4,0,Wed Apr 28 22:18:30 2021
1,966,2.52,3239.13,119.8,0,Wed Apr 28 22:18:30 2021
1,930,2.55,3403.23,111.8,0,Wed Apr 28 22:18:42 2021
1,1031,2.47,2971.87,135.2,0,Wed Apr 28 22:18:42 2021
1,950,2.53,3310.53,116.2,0,Wed Apr 28 22:18:48 2021
1,812,2.65,4043.10,87.8,0,Wed Apr 28 22:18:48 2021
1,1035,2.47,2956.52,136.1,0,Wed Apr 28 22:18:54 2021
1,785,2.67,4216.56,82.8,0,Wed Apr 28 22:18:54 2021
1,869,2.60,3712.31,99.0,0,Wed Apr 28 22:19:01 2021
1,839,2.62,3880.81,93.0,0,Wed Apr 28 22:19:01 2021
1,853,2.61,3800.70,95.8,0,Wed Apr 28 22:19:07 2021
1,1000,2.49,3095.00,127.7,0,Wed Apr 28 22:19:07 2021
1,993,2.50,3123.87,126.0,0,Wed Apr 28 22:19:13 2021
1,961,2.53,3261.19,118.7,0,Wed Apr 28 22:19:13 2021
1,848,2.62,3829.01,94.8,0,Wed Apr 28 22:19:19 2021
1,839,2.62,3880.81,93.0,0,Wed Apr 28 22:19:19 2021
1,787,2.67,4203.30,83.2,0,Wed Apr 28 22:19:25 2021
1,1059,2.45,2866.86,142.1,0,Wed Apr 28 22:19:25 2021
1,941,2.54,3351.75,114.2,0,Wed Apr 28 22:19:31 2021
1,855,2.61,3789.47,96.2,0,Wed Apr 28 22:19:31 2021
1,850,2.62,3817.65,95.2,0,Wed Apr 28 22:19:37 2021
1,997,2.50,3107.32,127.0,0,Wed Apr 28 22:19:37 2021
1,800,2.66,4118.75,85.6,0,Wed Apr 28 22:19:43 2021
1,793,2.66,4163.93,84.3,0,Wed Apr 28 22:19:43 2021
1,1052,2.45,2892.59,140.4,0,Wed Apr 28 22:19:49 2021
1,902,2.57,3539.91,105.8,0,Wed Apr 28 22:19:49 2021
1,837,2.63,3892.47,92.6,0,Wed Apr 28 22:19:55 2021
1,959,2.53,3270.07,118.2,0,Wed Apr 28 22:19:55 2021
1,1062,2.44,2855.93,142.9,0,Wed Apr 28 22:20:08 2021
1,795,2.66,4150.94,84.7,0,Wed Apr 28 22:20:08 2021
1,658,2.77,5223.40,61.4,0,Wed Apr 28 23:12:15 2021
1,610,2.81,5713.11,54.1,1,Wed Apr 28 23:12:15 2021
1,595,2.82,5882.35,52.0,0,Wed Apr 28 23:12:21 2021
1,595,2.82,5882.35,52.0,0,Wed Aug 20 23:12:21 2021
1,302,3.06,12559.60,18.0,0,Thu Apr 29 10:53:33 2021
1,302,3.06,12559.60,18.0,0,Thu Apr 29 10:53:39 2021
1,302,3.06,12559.60,18.0,0,Thu Apr 29 10:53:39 2021
1,283,3.07,13469.96,16.3,0,Thu Apr 29 10:53:51 2021
1,327,3.04,11522.94,20.3,0,Thu Apr 29 10:53:51 2021
1,327,3.04,11522.94,20.3,0,Thu Apr 29 10:53:57 2021
1,330,3.03,11409.09,20.6,0,Thu Apr 29 10:53:57 2021
1,330,3.03,11409.09,20.6,0,Thu Apr 29 10:54:03 2021
1,350,3.02,10700.00,22.5,1,Thu Apr 29 10:54:03 2021
1,304,3.06,12470.40,18.2,0,Thu Apr 29 10:54:09 2021
1,339,3.03,11079.65,21.4,0,Thu Apr 29 10:54:09 2021
1,318,3.04,11877.36,19.4,0,Thu Apr 29 10:54:15 2021
1,317,3.04,11917.98,19.3,0,Thu Apr 29 10:54:15 2021
1,314,3.05,12041.40,19.1,0,Thu Apr 29 10:54:21 2021
1,318,3.04,11877.36,19.4,0,Thu Apr 29 10:54:21 2021
1,315,3.05,12000.00,19.2,0,Thu Apr 29 10:54:27 2021
1,315,3.05,12000.00,19.2,0,Thu Apr 29 10:54:27 2021
1,316,3.05,11958.86,19.3,0,Thu Apr 29 10:54:34 2021
1,314,3.05,12041.40,19.1,0,Thu Apr 29 10:54:34 2021
1,337,3.03,11151.34,21.2,0,Thu Apr 29 10:54:40 2021
1,339,3.03,11079.65,21.4,0,Thu Apr 29 10:54:40 2021
1,321,3.04,11757.01,19.7,0,Thu Apr 29 10:54:46 2021
1,320,3.04,11796.87,19.6,0,Thu Apr 29 10:54:46 2021
1,320,3.04,11796.87,19.6,0,Thu Apr 29 10:54:52 2021
1,313,3.05,12083.07,19.0,0,Thu Apr 29 10:54:52 2021
1,311,3.05,12167.20,18.8,0,Thu Apr 29 10:54:58 2021
1,317,3.04,11917.98,19.3,0,Thu Apr 29 10:54:58 2021
1,318,3.04,11877.36,19.4,0,Thu Apr 29 10:55:04 2021
1,320,3.04,11796.87,19.6,0,Thu Apr 29 10:55:04 2021
1,332,3.03,11334.34,20.8,0,Thu Apr 29 10:55:10 2021
1,336,3.03,11187.50,21.1,0,Thu Apr 29 10:55:10 2021
1,347,3.02,10801.15,22.2,0,Thu Apr 29 10:55:16 2021
1,336,3.03,11187.50,21.1,0,Thu Apr 29 10:55:16 2021
1,321,3.04,11757.01,19.7,0,Thu Apr 29 10:55:22 2021
1,314,3.05,12041.40,19.1,0,Thu Apr 29 10:55:22 2021
1,317,3.04,11917.98,19.3,0,Thu Apr 29 10:55:28 2021
1,330,3.03,11409.09,20.6,0,Thu Apr 29 10:55:28 2021
1,362,3.01,10312.15,23.7,0,Thu Apr 29 10:55:35 2021
1,361,3.01,10343.49,23.6,0,Thu Apr 29 10:55:35 2021
1,341,3.03,11008.80,21.6,0,Thu Apr 29 10:55:41 2021
1,341,3.03,11008.80,21.6,0,Thu Apr 29 10:55:41 2021
1,355,3.01,10535.21,23.0,0,Thu Apr 29 10:56:01 2021
1,355,3.01,10535.21,23.0,0,Thu Apr 29 10:56:01 2021
1,361,3.01,10343.49,23.6,0,Thu Apr 29 10:56:13 2021
1,365,3.01,10219.18,24.0,0,Thu Apr 29 10:56:13 2021
1,28,3.28,145250.00,0.6,0,Thu Apr 29 11:04:30 2021
1,95,3.22,42105.26,3.3,1,Thu Apr 29 11:04:30 2021
1,99,3.22,40363.64,3.5,1,Thu Apr 29 11:04:36 2021
1,255,3.09,15058.82,13.9,1,Thu Apr 29 11:04:36 2021
1,254,3.10,15122.05,13.9,1,Thu Apr 29 11:04:42 2021
1,167,3.17,23520.96,7.5,0,Thu Apr 29 11:04:42 2021
1,163,3.17,24122.70,7.2,0,Thu Apr 29 11:04:48 2021
1,173,3.16,22670.52,7.9,0,Thu Apr 29 11:04:48 2021
1,416,2.96,8843.75,29.4,0,Thu Apr 29 11:04:54 2021
1,176,3.16,22267.05,8.1,0,Thu Apr 29 11:04:54 2021
1,136,3.19,29110.29,5.5,0,Thu Apr 29 11:05:00 2021
1,247,3.10,15578.95,13.3,1,Thu Apr 29 11:05:00 2021
1,220,3.12,17613.64,11.2,0,Thu Apr 29 11:05:06 2021
1,221,3.12,17529.41,11.3,0,Thu Apr 29 11:05:06 2021
